"MOV Elektra (2005)","(u'Johnson, Mark Steven', None, None, u' (motion picture characters)') ","(u'Bowman, Rob (I)', None, None, None)" ",,"(u'Garner, Jennifer (I)', u'Elektra', 1, None) ",
"MOV Elephant (2003)","(u'Van Sant, Gus', None, None, u' (written by)')" ","(u'Van Sant, Gus', None, None, None)" ",,"(u'Frost, Alex (I)', u'Alex', 1, None) ",
"MOV The Elephant Man (1980)","(u'Bergren, Eric', None, None, u' (screenplay)') ","(u'Lynch, David (I)', None, None, None)" ",,"(u'Hopkins, Anthony (I)', u'Frederick Treves', 1, None) ",
"MOV Elf (2003)","(u'Berenbaum, David', None, None, u' (written by)')" ","(u'Favreau, Jon', None, None, None)" ",,"(u'Ferrell, Will (I)', u'Buddy', 1, None) ",
"MOV Elizabeth (1998)","(u'Hirst, Michael (I)', None, None, u' (written by)')" ","(u'Kapur, Shekhar', None, None, None)" ",,"(u'Blanchett, Cate', u'Elizabeth I', 1, None) ",
"MOV Ella Enchanted (2004)","(u'Craig, Laurie (I)', None, None, u' (screenplay)') ","(u"O'Haver, Tommy", None, None, None)" ",,"(u'Hathaway, Anne', u'Ella', 1, None) ",
"MOV Elmer Gantry (1960)","(u'Brooks, Richard (I)', None, None, u' (screenplay)') ","(u'Brooks, Richard (I)', None, None, None)" ",,"(u'Lancaster, Burt', u'Elmer Gantry', 1, None) ",
"MOV Elvira, Mistress of the Dark (1988)","" ","" ",,"" ",
"MOV Embrace of the Vampire (1994)","" ","" ",,"" ",
"MOV Emma (1996)","(u'Austen, Jane (I)', None, None, u' (novel)') ","(u'McGrath, Douglas', None, None, None)" ",,"(u'Paltrow, Gwyneth', u'Emma Woodhouse', 1, None) ",
"MOV The Emperor's Club (2002)","(u'Canin, Ethan', None, None, u' (short story "The Palace Thief")') ","(u'Hoffman, Michael (I)', None, None, None)" ",,"(u'Kline, Kevin (I)', u'William Hundert', 1, None) ",
"MOV The Emperor's New Groove (2000)","(u'Allers, Roger', None, None, u' (original story)') ","(u'Dindal, Mark', None, None, None)" ",,"(u'Spade, David', u'Emperor Kuzco/Narrator', 1, u' (voice)') ",
"MOV Empire (2002)","(u'Reyes, Franc.', None, None, u' (written by)')" ","(u'Reyes, Franc.', None, None, None)" ",,"(u'Leguizamo, John', u'Victor Rosa', 1, None) ",
"MOV Empire of the Sun (1987)","(u'Ballard, J.G.', None, None, u' (novel "Empire of the Sun")') ","(u'Spielberg, Steven', None, None, None)" ",,"(u'Bale, Christian', u'Jim', 1, None) ",
"MOV End of Days (1999)","(u'Marlowe, Andrew W.', None, None, u' (written by)')" ","(u'Hyams, Peter', None, None, None)" ",,"(u'Schwarzenegger, Arnold', u'Jericho Cane', 1, None) ",
"MOV The End of Violence (1997)","(u'Klein, Nicholas (I)', None, None, None) ","(u'Wenders, Wim', None, None, None)" ",,"(u'Lind, Traci', u'Cat', 1, None) ",
"MOV The End of the Affair (1999)","(u'Greene, Graham (I)', None, None, u' (novel)') ","(u'Jordan, Neil (I)', None, None, None)" ",,"(u'Fiennes, Ralph', u'Maurice Bendrix', 1, None) ",
"MOV Enemy at the Gates (2001)","(u'Annaud, Jean-Jacques', None, None, u' (written by)') ","(u'Annaud, Jean-Jacques', None, None, None)" ",,"(u'Law, Jude', u'Vassili', 1, None) ",
"MOV Enemy of the State (1998)","(u'Marconi, David (I)', None, None, u' (written by)')" ","(u'Scott, Tony (I)', None, None, None)" ",,"(u'Smith, Will (I)', u'Robert Clayton Dean', 1, None) ",
"MOV The English Patient (1996)","(u'Minghella, Anthony', None, None, u' (screenplay)') ","(u'Minghella, Anthony', None, None, None)" ",,"(u'Fiennes, Ralph', u'Count Laszlo de Alm', 1, None) ",
"MOV Enough (2002)","" ","" ",,"" ",
"MOV Enter the Dragon (1973)","(u'Allin, Michael', None, None, u' (written by)')" ","(u'Clouse, Robert', None, None, None)" ",,"(u'Lee, Bruce (I)', u'Lee', 1, None) ",
"MOV Entrapment (1999)","(u'Bass, Ronald', None, None, u' (screenplay)') ","(u'Amiel, Jon', None, None, None)" ",,"(u'Connery, Sean', u'Robert MacDougal', 1, None) ",
"MOV Envy (2004)","(u'Adams, Steve (III)', None, None, u' (written by)')" ","(u'Levinson, Barry (I)', None, None, None)" ",,"(u'Stiller, Ben', u'Tim Dingman', 1, None) ",
"MOV Equilibrium (2002)","(u'Wimmer, Kurt (I)', None, None, u' (written by)')" ","(u'Wimmer, Kurt (I)', None, None, None)" ",,"(u'Bale, Christian', u'John Preston', 1, None) ",
"MOV Eraser (1996)","(u'Chernuchin, Michael S.', None, None, u' (story)') ","(u'Russell, Chuck (I)', None, None, u' (as Charles Russell)')" ",,"(u'Schwarzenegger, Arnold', u"U.S. Marshal John 'The Eraser' Kruger", 1, None) ",
"MOV Eraserhead (1977)","(u'Lynch, David (I)', None, None, None)" ","(u'Lynch, David (I)', None, None, None)" ",,"(u'Nance, Jack (I)', u'Henry Spencer', 1, u' (as John Nance)') ",
"MOV Erin Brockovich (2000)","(u'Grant, Susannah', None, None, u' (written by)')" ","(u'Soderbergh, Steven', None, None, None)" ",,"(u'Roberts, Julia (I)', u'Erin Brockovich', 1, None) ",
"MOV Ernest Goes to Camp (1987)","(u'Cherry III, John R.', None, None, u' (screenplay)') ","(u'Cherry III, John R.', None, None, u' (as John Cherry)')" ",,"(u'Varney, Jim (I)', u'Ernest P. Worrell', 1, None) ",
"MOV Ernest Saves Christmas (1988)","(u'Kline, B.', None, None, u' (screenplay)') ","(u'Cherry III, John R.', None, None, u' (as John Cherry)')" ",,"(u'Varney, Jim (I)', u'Ernest P. Worrell', 1, None) ",
"MOV Escape from L.A. (1996)","(u'Carpenter, John (I)', None, None, u' (characters)') ","(u'Carpenter, John (I)', None, None, None)" ",,"(u'Russell, Kurt (I)', u'Snake Plissken', 1, None) ",
"MOV Escape from New York (1981)","(u'Carpenter, John (I)', None, None, u' (written by)') ","(u'Carpenter, John (I)', None, None, None)" ",,"(u'Russell, Kurt (I)', u'Snake Plissken', 1, None) ",
"MOV Escape from the Planet of the Apes (1971)","(u'Boulle, Pierre', None, None, u' (based upon characters created by)') ","(u'Taylor, Don (I)', None, None, None)" ",,"(u'McDowall, Roddy', u'Cornelius', 1, None) ",
"MOV El Espinazo del diablo (2001)","" ","" ",,"" ",
"MOV Eternal Sunshine of the Spotless Mind (2004)","(u'Bismuth, Pierre', None, None, u' (story)') ","(u'Gondry, Michel', None, None, None)" ",,"(u'Carrey, Jim', u'Joel Barish', 1, None) ",
"MOV Eulogy (2004)","(u'Clancy, Michael (I)', None, None, u' (written by)')" ","(u'Clancy, Michael (I)', None, None, None)" ",,"(u'Azaria, Hank', u'Daniel Collins', 1, None) ",
"MOV EuroTrip (2004)","(u'Berg, Alec (I)', None, None, u' (written by)') ","(u'Berg, Alec (I)', None, None, u' (co-director)') ",,"(u'Mechlowicz, Scott', u'Scott Thomas', 1, None) ",
"MOV Eve's Bayou (1997)","(u'Lemmons, Kasi', None, None, u' (written by)')" ","(u'Lemmons, Kasi', None, None, None)" ",,"(u'Smollett-Bell, Jurnee', u'Eve Batiste', 1, u' (as Jurnee Smollett)') ",
"MOV Evelyn (2002)","(u'Pender, Paul (II)', None, None, u' (written by)')" ","(u'Beresford, Bruce', None, None, None)" ",,"(u'Vavasseur, Sophie', u'Evelyn Doyle', 1, None) ",
"MOV Even Cowgirls Get the Blues (1993)","(u'Robbins, Tom (I)', None, None, u' (novel)') ","(u'Van Sant, Gus', None, None, u' (as Gus Van Sant Jr.)')" ",,"(u'Thurman, Uma', u'Sissy Hankshaw', 1, None) ",
"MOV Event Horizon (1997)","(u'Eisner, Philip', None, None, u' (written by)')" ","(u'Anderson, Paul W.S.', None, None, u' (as Paul Anderson)')" ",,"(u'Fishburne, Laurence', u'Captain Miller', 1, None) ",
"MOV Ever After (1998)","" ","" ",,"" ",
"MOV Everyone Says I Love You (1996)","(u'Allen, Woody', None, None, u' (written by)')" ","(u'Allen, Woody', None, None, None)" ",,"(u'Norton, Edward (I)', u'Holden', 1, None) ",
"MOV Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972)","(u'Allen, Woody', None, None, u' (written for the screen by)') ","(u'Allen, Woody', None, None, None)" ",,"(u'Allen, Woody', u'Victor/Fabrizio/The Fool/Sperm', 1, None) ",
"MOV Evil Dead II (1987)","(u'Raimi, Sam', None, None, u' (written by)') ","(u'Raimi, Sam', None, None, None)" ",,"(u'Campbell, Bruce (I)', u"Ashley 'Ash' J. Williams", 1, None) ",
"MOV The Evil Dead (1981)","(u'Raimi, Sam', None, None, u' (written by)')" ","(u'Raimi, Sam', None, None, None)" ",,"(u'Campbell, Bruce (I)', u"Ashley 'Ash' J. Williams", 1, None) ",
"MOV Evita (1996)","" ","" ",,"" ",
"MOV Evolution (2001)","(u'Diamond, David (VI)', None, None, u' (screenplay)') ","(u'Reitman, Ivan', None, None, None)" ",,"(u'Duchovny, David', u'Ira', 1, None) ",
"MOV Executive Decision (1996)","(u'Thomas, Jim (I)', None, None, u' (written by)') ","(u'Baird, Stuart', None, None, None)" ",,"(u'Russell, Kurt (I)', u'Dr. David Grant', 1, None) ",
"MOV Exit Wounds (2001)","(u"D'Ovidio, Richard", None, None, u' (screenplay)') ","(u'Bartkowiak, Andrzej', None, None, None)" ",,"(u'Seagal, Steven', u'Orin Boyd', 1, None) ",
"MOV Exodus (1960)","(u'Trumbo, Dalton', None, None, u' (screenplay)') ","(u'Preminger, Otto', None, None, None)" ",,"(u'Newman, Paul (I)', u'Ari Ben Canaan', 1, None) ",
"MOV Exorcist II: The Heretic (1977)","(u'Boorman, John', None, None, u' (uncredited)') ","(u'Boorman, John', None, None, None)" ",,"(u'Blair, Linda (I)', u'Regan MacNeil', 1, None) ",
"MOV The Exorcist (1973)","(u'Blatty, William Peter', None, None, u' (novel)') ","(u'Friedkin, William', None, None, None)" ",,"(u'Burstyn, Ellen', u'Chris MacNeil', 1, None) ",
"MOV Exorcist: The Beginning (2004)","(u'Blatty, William Peter', None, None, u' (movie The Exorcist)') ","(u'Harlin, Renny', None, None, None)" ",,"(u'Skarsg, Ellen', u'Chris MacNeil', 1, None) ",
"MOV Extreme Measures (1996)","(u'Gilroy, Tony (I)', None, None, u' (screenplay)') ","(u'Apted, Michael', None, None, None)" ",,"(u'Grant, Hugh (I)', u'Dr. Guy Luthan', 1, None) ",
"MOV Extreme Ops (2002)","(u'Bogart, Timothy Scott', None, None, u' (story)') ","(u'Duguay, Christian (I)', None, None, None)" ",,"(u'Sawa, Devon', u'Will', 1, None) ",
"MOV Eye for an Eye (1996)","(u'Holzer, Erika', None, None, u' (novel)') ","(u'Schlesinger, John (I)', None, None, None)" ",,"(u'Field, Sally', u'Karen McCann', 1, None) ",
"MOV Eye of the Beholder (1999)","(u'Behm, Marc', None, None, u' (novel)') ","(u'Elliott, Stephan', None, None, None)" ",,"(u'McGregor, Ewan', u'Eye', 1, None) ",
"MOV Eyes Wide Shut (1999)","(u'Kubrick, Stanley', None, None, u' (screenplay)') ","(u'Kubrick, Stanley', None, None, None)" ",,"(u'Cruise, Tom', u'Dr. William Harford', 1, None) ",
"MOV Eyes of Laura Mars (1978)","(u'Barry, Julian', None, None, u' (uncredited)') ","(u'Kershner, Irvin', None, None, None)" ",,"(u'Dunaway, Faye', u'Laura Mars', 1, None) ",
"MOV F.I.S.T. (1978)","" ","" ",,"" ",
"MOV Face/Off (1997)","(u'Colleary, Michael', None, None, u' (written by)') ","(u'Woo, John (I)', None, None, None)" ",,"(u'Travolta, John (I)', u'Sean Archer/Castor Troy', 1, None) ",
"MOV Faces (1968)","" ","" ",,"" ",
"MOV The Faculty (1998)","(u'Kimmel, Bruce', None, None, u' (story)') ","(u'Rodriguez, Robert (I)', None, None, None)" ",,"(u'Brewster, Jordana', u'Delilah Profitt', 1, None) ",
"MOV Fahrenheit 9/11 (2004)","(u'Moore, Michael (II)', None, None, u' (written by)')" ","(u'Moore, Michael (II)', None, None, None)" ",,"(u'Affleck, Ben', u'Himself', 1, u' (archive footage)') ",
"MOV Fair Game (1995)","(u'Fletcher, Charlie (I)', None, None, u' (screenplay)') ","(u'Sipes, Andrew (I)', None, None, None)" ",,"(u'Baldwin, William (I)', u'Det. Max Kirkpatrick', 1, None) ",
"MOV The Fall of the Roman Empire (1964)","(u'Barzman, Ben', None, None, u' (screenplay)') ","(u'Mann, Anthony (I)', None, None, None)" ",,"(u'Loren, Sophia', u'Lucilla', 1, None) ",
"MOV The Family Man (2000)","(u'Diamond, David (VI)', None, None, u' (written by)') ","(u'Ratner, Brett', None, None, None)" ",,"(u'Cage, Nicolas', u'Jack Campbell', 1, None) ",
"MOV Family Plot (1976)","(u'Canning, Victor', None, None, u' (novel "The Rainbird Pattern")') ","(u'Hitchcock, Alfred (I)', None, None, None)" ",,"(u'Black, Karen (I)', u'Fran', 1, None) ",
"MOV The Fan (1996)","(u'Abrahams, Peter (I)', None, None, u' (book)') ","(u'Scott, Tony (I)', None, None, None)" ",,"(u'De Niro, Robert', u'Gil Renard', 1, None) ",
"MOV Fantasia (1940)","(u'Blair, Lee (I)', None, None, u' (story development)') ","(u'Algar, James', None, None, u' (uncredited in most releases)') ",,"(u'Stokowski, Leopold', u'Himself - Conductor of The Philadelphia Orchestra', 1, None) ",
"MOV Fantasia/2000 (1999)","(u'Andersen, Hans Christian (I)', None, None, u' (story "The Steadfast Tin Soldier")') ","(u'Algar, James', None, None, u' (segment "Sorcerer\'s Apprentice, The")') ",,"(u'Stokowski, Leopold', u'Himself - Conductor (segment "The Sorcerer\'s Apprentice")', 1, u' (archive footage)') ",
"MOV Il Fantasma dell'opera (1998)","" ","" ",,"" ",
"MOV Far and Away (1992)","(u'Dolman, Bob (I)', None, None, u' (screenplay)') ","(u'Howard, Ron (I)', None, None, None)" ",,"(u'Cruise, Tom', u'Joseph Donnelly', 1, None) ",
"MOV Far from Heaven (2002)","(u'Haynes, Todd', None, None, u' (written by)')" ","(u'Haynes, Todd', None, None, None)" ",,"(u'Moore, Julianne', u'Cathy Whitaker', 1, None) ",
"MOV Fargo (1996)","(u'Coen, Ethan', None, None, u' (written by)') ","(u'Coen, Ethan', None, None, u' (uncredited)') ",,"(u'Macy, William H.', u'Jerry Lundegaard', 1, None) ",
"MOV Fast Times at Ridgemont High (1982)","(u'Crowe, Cameron (I)', None, None, u' (book)') ","(u'Heckerling, Amy', None, None, None)" ",,"(u'Penn, Sean (I)', u'Jeff Spicoli', 1, None) ",
"MOV The Fast and the Furious (2001)","(u'Ayer, David', None, None, u' (screenplay)') ","(u'Cohen, Rob (I)', None, None, None)" ",,"(u'Walker, Paul (I)', u"Brian O'Conner", 1, None) ",
"MOV Fatal Attraction (1987)","(u'Dearden, James (I)', None, None, u' (screenplay)') ","(u'Lyne, Adrian', None, None, None)" ",,"(u'Douglas, Michael (I)', u'Dan Gallagher', 1, None) ",
"MOV Father of the Bride Part II (1995)","(u'Goodrich, Frances', None, None, u' (screenplay "Father\'s Little Dividend")') ","(u'Shyer, Charles', None, None, None)" ",,"(u'Martin, Steve (I)', u'George Banks', 1, None) ",
"MOV Fathers' Day (1997)","(u'Ganz, Lowell', None, None, u' (screenplay)') ","(u'Reitman, Ivan', None, None, None)" ",,"(u'Williams, Robin (I)', u'Dale Putley', 1, None) ",
"MOV Fear X (2003)","(u'Selby Jr., Hubert', None, None, u' (writer)') ","(u'Winding Refn, Nicolas', None, None, None)" ",,"(u'Turturro, John', u'Harry', 1, None) ",
"MOV Fear and Loathing in Las Vegas (1998)","(u'Cox, Alex (I)', None, None, u' (screenplay)') ","(u'Gilliam, Terry', None, None, None)" ",,"(u'Depp, Johnny', u'Raoul Duke', 1, None) ",
"MOV FearDotCom (2002)","" ","" ",,"" ",
"MOV The Fearless Vampire Killers (1967)","" ","" ",,"" ",
"MOV Female Trouble (1974)","(u'Waters, John (I)', None, None, u' (written by)')" ","(u'Waters, John (I)', None, None, None)" ",,"(u'Divine (I)', u'Dawn Davenport/Earl Peterson', 1, None) ",
"MOV Femme Fatale (2002)","(u'De Palma, Brian', None, None, u' (written by)')" ","(u'De Palma, Brian', None, None, None)" ",,"(u'Romijn, Rebecca', u'Laure/Lily', 1, u' (as Rebecca Romijn-Stamos)') ",
"MOV Feng yun xiong ba tian xia (1998)","" ","" ",,"" ",
"MOV Festen (1998)","(u'Rukov, Mogens', None, None, u' (screenplay)') ","(u'Vinterberg, Thomas', None, None, u' (uncredited)')" ",,"(u'Thomsen, Ulrich', u'Christian', 1, None) ",
"MOV Fever Pitch (2005)","(u'Ganz, Lowell', None, None, u' (screenplay)') ","(u'Farrelly, Bobby', None, None, None) ",,"(u'Barrymore, Drew (I)', u'Lindsey', 1, None) ",
"MOV A Few Good Men (1992)","(u'Sorkin, Aaron', None, None, u' (play)') ","(u'Reiner, Rob', None, None, None)" ",,"(u'Cruise, Tom', u'Lt. Daniel Kaffee', 1, None) ",
"MOV Fiddler on the Roof (1971)","(u'Aleichem, Sholom', None, None, u' (adapted from stories)') ","(u'Jewison, Norman', None, None, None)" ",,"(u'Topol', u'Tevye', 1, None) ",
"MOV The Fifth Element (1997)","(u'Besson, Luc', None, None, u' (screenplay)') ","(u'Besson, Luc', None, None, None)" ",,"(u'Willis, Bruce', u'Korben Dallas', 1, None) ",
"MOV Fight Club (1999)","(u'Palahniuk, Chuck', None, None, u' (novel)') ","(u'Fincher, David', None, None, None)" ",,"(u'Norton, Edward (I)', u'The Narrator', 1, None) ",
"MOV Final Destination (2000)","(u'Morgan, Glen', None, None, u' (screenplay)') ","(u'Wong, James (IV)', None, None, None)" ",,"(u'Sawa, Devon', u'Alex Browning', 1, None) ",
"MOV Final Destination 2 (2003)","(u'Bress, Eric', None, None, u' (screenplay)') ","(u'Ellis, David R.', None, None, None)" ",,"(u'Larter, Ali', u'Clear Rivers', 1, None) ",
"MOV Final Fantasy: The Spirits Within (2001)","(u'Fletcher, Jack (III)', None, None, u' (additional dialogue)') ","(u'Sakaguchi, Hironobu', None, None, None) ",,"(u'Baldwin, Alec', u'Captain Gray Edwards', 2, u' (voice)') ",
"MOV Finding Forrester (2000)","(u'Rich, Mike (I)', None, None, u' (written by)')" ","(u'Van Sant, Gus', None, None, None)" ",,"(u'Connery, Sean', u'William Forrester', 1, None) ",
"MOV Finding Nemo (2003)","(u'Peterson, Bob (III)', None, None, u' (screenplay)') ","(u'Stanton, Andrew (I)', None, None, None) ",,"(u'Brooks, Albert (I)', u'Marlin', 1, u' (voice)') ",
"MOV Firefox (1982)","(u'Lasker, Alex', None, None, u' (screenplay)') ","(u'Eastwood, Clint', None, None, None)" ",,"(u'Eastwood, Clint', u'Mitchell Gant', 1, None) ",
"MOV Firestarter (1984)","(u'King, Stephen (I)', None, None, u' (novel)') ","(u'Lester, Mark L.', None, None, None)" ",,"(u'Keith, David (I)', u"Andrew 'Andy' McGee", 1, None) ",
"MOV Firestorm (1998)","(u'Soth, Chris', None, None, u' (written by)')" ","(u'Semler, Dean', None, None, None)" ",,"(u'Long, Howie', u'Jesse', 1, None) ",
"MOV The Firm (1993)","(u'Grisham, John', None, None, u' (novel)') ","(u'Pollack, Sydney', None, None, None)" ",,"(u'Cruise, Tom', u'Mitch McDeere', 1, None) ",
"MOV First Blood (1982)","(u'Kozoll, Michael', None, None, u' (screenplay)') ","(u'Kotcheff, Ted', None, None, None)" ",,"(u'Stallone, Sylvester', u'Rambo', 1, None) ",
"MOV The First Great Train Robbery (1979)","(u'Crichton, Michael', None, None, u' (novel)') ","(u'Crichton, Michael', None, None, None)" ",,"(u'Connery, Sean', u'Pierce', 1, None) ",
"MOV First Knight (1995)","(u'Cameron, Lorne', None, None, u' (story)') ","(u'Zucker, Jerry', None, None, None)" ",,"(u'Connery, Sean', u'King Arthur', 1, None) ",
"MOV The First Wives Club (1996)","(u'Goldsmith, Olivia', None, None, u' (novel)') ","(u'Wilson, Hugh (I)', None, None, None)" ",,"(u'Hawn, Goldie', u'Elise Elliot', 1, None) ",
"MOV A Fish Called Wanda (1988)","(u'Cleese, John', None, None, u' (story)') ","(u'Cleese, John', None, None, u' (uncredited)') ",,"(u'Cleese, John', u'Archie Leach', 1, None) ",
"MOV The Fisher King (1991)","(u'LaGravenese, Richard', None, None, u' (written by)')" ","(u'Gilliam, Terry', None, None, None)" ",,"(u'Bridges, Jeff (I)', u'Jack', 1, None) ",
"MOV Flash Gordon (1980)","(u'Allin, Michael', None, None, u' (adaptation)') ","(u'Hodges, Mike (I)', None, None, None)" ",,"(u'Jones, Sam J. (I)', u'Flash Gordon', 1, None) ",
"MOV Flawless (1999)","(u'Schumacher, Joel', None, None, u' (written by)')" ","(u'Schumacher, Joel', None, None, None)" ",,"(u'De Niro, Robert', u'Walt Koontz', 1, None) ",
"MOV Flesh & Blood (1985)","" ","" ",,"" ",
"MOV Flight of the Phoenix (2004)","(u'Burns, Edward (I)', None, None, u' (screenplay)') ","(u'Moore, John (V)', None, None, None)" ",,"(u'Quaid, Dennis', u'Frank Towns', 1, None) ",
"MOV The Flintstones in Viva Rock Vegas (2000)","(u'Barbera, Joseph', None, None, u' (animated series)') ","(u'Levant, Brian', None, None, None)" ",,"(u'Addy, Mark', u'Fred Flintstone', 1, None) ",
"MOV The Flintstones (1994)","(u'de Souza, Steven E.', None, None, u' (written by)') ","(u'Levant, Brian', None, None, None)" ",,"(u'Goodman, John (I)', u'Fred Flintstone', 1, None) ",
"MOV Flirting with Disaster (1996)","(u'Russell, David O.', None, None, u' (written by)')" ","(u'Russell, David O.', None, None, None)" ",,"(u'Stiller, Ben', u'Mel Coplin', 1, None) ",
"MOV The Fly (1958)","(u'Clavell, James', None, None, u' (screenplay)') ","(u'Neumann, Kurt (I)', None, None, None)" ",,"(u'Hedison, David', u'Andre Delambre', 1, u' (as Al Hedison)') ",
"MOV The Fly (1986)","(u'Cronenberg, David', None, None, u' (screenplay)') ","(u'Cronenberg, David', None, None, None)" ",,"(u'Goldblum, Jeff', u'Seth Brundle', 1, None) ",
"MOV The Fog (1980)","(u'Carpenter, John (I)', None, None, u' (written by)') ","(u'Carpenter, John (I)', None, None, None)" ",,"(u'Barbeau, Adrienne', u'Stevie Wayne', 1, None) ",
